date_time,speed,lane,auto
2020-10-1514:54:21,85,1,1
2020-10-1514:54:22,85,1,1
2020-10-1514:54:23,85,1,1
2020-10-1514:54:24,85,1,1
2020-10-1514:54:25,85,1,1
2020-10-1514:54:26,85,1,1
2020-10-1514:54:27,85,1,1
2020-10-1514:54:28,85,1,1
2020-10-1514:54:29,85,1,1
2020-10-1514:54:30,85,1,1
2020-10-1514:54:31,85,1,1
2020-10-1514:54:32,85,1,1
2020-10-1514:54:33,85,1,1
2020-10-1514:54:34,85,1,1
2020-10-1514:54:35,85,1,1
2020-10-1514:54:36,,1,1
2020-10-1514:54:37,82,1,1
2020-10-1514:54:38,82,1,1
2020-10-1514:54:39,83,1,1
2020-10-1514:54:40,83,1,1
2020-10-1514:54:41,,1,1
2020-10-1514:54:42,,1,1
2020-10-1514:54:43,,1,1
2020-10-1514:54:44,,1,1
2020-10-1514:54:45,,1,1
2020-10-1514:54:46,,1,1
2020-10-1514:54:47,,1,1
2020-10-1514:54:46,,1,1
2020-10-1514:54:49,86,1,1
2020-10-1514:54:50,,1,1
2020-10-1514:54:51,86,1,1
2020-10-1514:54:52,86,1,1
2020-10-1514:54:53,86,1,1
2020-10-1514:54:54,85,1,1
2020-10-1514:54:55,85,1,1
2020-10-1514:54:56,,1,1
2020-10-1514:54:57,82,1,1
2020-10-1514:54:58,78,1,1
2020-10-1514:54:59,74,1,1
2020-10-1514:55:00,4,1,1
2020-10-1514:55:01,,1,1
2020-10-1514:55:02,70,1,1
2020-10-1514:55:03,,1,1
2020-10-1514:55:04,70,1,1
2020-10-1514:55:05,69,1,1
2020-10-1514:55:06,67,1,1
2020-10-1514:55:07,64,1,1
2020-10-1514:55:08,63,1,1
2020-10-1514:55:09,63,1,1
2020-10-1514:55:10,63,1,1
2020-10-1514:55:11,64,1,1
2020-10-1514:55:12,,1,1
2020-10-1514:55:13,65,1,1
2020-10-1514:55:14,65,1,1
2020-10-1514:55:15,66,1,1
2020-10-1514:55:16,66,1,1
2020-10-1514:55:17,67,1,1
2020-10-1514:55:18,4,1,1
2020-10-1514:55:19,4,1,1
2020-10-1514:55:20,68,1,1
2020-10-1514:55:21,,1,1
2020-10-1514:55:22,68,1,1
2020-10-1514:55:23,68,1,1
2020-10-1514:55:24,69,1,1
2020-10-1514:55:25,69,1,1
2020-10-1514:55:26,69,1,1
2020-10-1514:55:27,68,1,1
2020-10-1514:55:28,4,1,1
2020-10-1514:55:29,65,1,1
2020-10-1514:55:30,65,1,1
2020-10-1514:55:31,65,1,1
2020-10-1514:55:32,4,1,1
2020-10-1514:55:33,68,1,1
2020-10-1514:55:34,,1,1
2020-10-1514:55:35,,1,1
