date_time,speed,lane,auto
2020-10-1516:22:25,,0,0
2020-10-1516:22:26,,0,0
2020-10-1516:22:27,,0,0
2020-10-1516:22:28,48,0,0
2020-10-1516:22:29,46,0,0
2020-10-1516:22:30,45,0,0
2020-10-1516:22:31,,0,0
2020-10-1516:22:32,43,0,0
2020-10-1516:22:33,,0,0
2020-10-1516:22:34,40,0,0
2020-10-1516:22:35,39,0,0
2020-10-1516:22:36,,0,0
2020-10-1516:22:36,38,0,0
2020-10-1516:22:37,,0,0
2020-10-1516:22:38,,0,0
2020-10-1516:22:39,,0,0
2020-10-1516:22:40,,0,0
2020-10-1516:22:41,,0,0
2020-10-1516:22:42,,0,0
2020-10-1516:22:43,,0,0
2020-10-1516:22:44,,0,0
2020-10-1516:22:45,44,0,0
2020-10-1516:22:46,,0,0
2020-10-1516:22:47,,0,0
2020-10-1516:22:48,43,0,0
2020-10-1516:22:49,,0,0
2020-10-1516:22:50,4,0,0
2020-10-1516:22:51,,0,0
2020-10-1516:22:52,,0,0
2020-10-1516:22:53,,0,0
2020-10-1516:22:54,8,0,0
2020-10-1516:22:55,39,0,0
2020-10-1516:22:55,,0,0
2020-10-1516:22:56,38,0,0
2020-10-1516:22:57,38,0,0
2020-10-1516:22:58,,0,0
2020-10-1516:22:59,,0,0
2020-10-1516:23:00,,0,0
2020-10-1516:23:01,,0,0
2020-10-1516:23:02,,0,0
2020-10-1516:23:03,,0,0
2020-10-1516:23:04,,0,0
2020-10-1516:23:05,,0,0
2020-10-1516:23:06,,0,0
2020-10-1516:23:07,36,0,0
2020-10-1516:23:08,,0,0
2020-10-1516:23:09,38,0,0
2020-10-1516:23:10,37,0,0
2020-10-1516:23:11,36,0,0
2020-10-1516:23:12,,0,0
2020-10-1516:23:13,35,0,0
2020-10-1516:23:14,,0,0
2020-10-1516:23:15,,0,0
2020-10-1516:23:15,,0,0
2020-10-1516:23:16,,0,0
2020-10-1516:23:17,,0,0
2020-10-1516:23:18,30,0,0
2020-10-1516:23:19,,0,0
2020-10-1516:23:20,28,0,0
2020-10-1516:23:21,,0,0
2020-10-1516:23:22,30,0,0
2020-10-1516:23:23,,0,0
2020-10-1516:23:24,4,0,0
2020-10-1516:23:25,24,0,0
2020-10-1516:23:26,,0,0
2020-10-1516:23:27,1,0,0
2020-10-1516:23:28,,0,0
2020-10-1516:23:29,3,0,0
2020-10-1516:23:30,,0,0
2020-10-1516:23:31,8,0,0
2020-10-1516:23:32,8,0,0
2020-10-1516:23:33,8,0,0
2020-10-1516:23:33,8,0,0
2020-10-1516:23:34,8,0,0
2020-10-1516:23:35,8,0,0
2020-10-1516:23:36,8,0,0
2020-10-1516:23:37,8,0,0
2020-10-1516:23:38,8,0,0
2020-10-1516:23:39,8,0,0
2020-10-1516:23:40,8,0,0
2020-10-1516:23:41,8,0,0
2020-10-1516:23:42,8,0,0
2020-10-1516:23:43,8,0,0
2020-10-1516:23:44,8,0,0
2020-10-1516:23:45,8,0,0
2020-10-1516:23:46,8,0,0
2020-10-1516:23:47,8,0,0
2020-10-1516:23:48,8,0,0
2020-10-1516:23:49,8,0,0
2020-10-1516:23:50,8,0,0
2020-10-1516:23:51,8,0,0
2020-10-1516:23:52,8,0,0
2020-10-1516:23:53,8,0,0
2020-10-1516:23:53,8,0,0
2020-10-1516:23:54,8,0,0
2020-10-1516:23:55,8,0,0
2020-10-1516:23:56,8,0,0
2020-10-1516:23:57,,0,0
2020-10-1516:23:58,,0,0
2020-10-1516:23:59,8,0,0
2020-10-1516:24:00,8,0,0
2020-10-1516:24:01,8,0,0
2020-10-1516:24:02,8,0,0
2020-10-1516:24:03,8,0,0
2020-10-1516:24:04,8,0,0
2020-10-1516:24:05,8,0,0
2020-10-1516:24:06,8,0,0
2020-10-1516:24:07,8,0,0
2020-10-1516:24:08,8,0,0
2020-10-1516:24:09,8,0,0
2020-10-1516:24:10,8,0,0
2020-10-1516:24:11,8,0,0
2020-10-1516:24:12,8,0,0
2020-10-1516:24:13,8,0,0
2020-10-1516:24:14,8,0,0
2020-10-1516:24:15,8,0,0
2020-10-1516:24:16,8,0,0
2020-10-1516:24:17,8,0,0
2020-10-1516:24:18,8,0,0
2020-10-1516:24:19,8,0,0
2020-10-1516:24:20,8,0,0
2020-10-1516:24:21,8,0,0
2020-10-1516:24:22,8,0,0
2020-10-1516:24:23,8,0,0
2020-10-1516:24:23,8,0,0
2020-10-1516:24:24,8,0,0
2020-10-1516:24:25,8,0,0
2020-10-1516:24:26,8,0,0
2020-10-1516:24:27,8,0,0
2020-10-1516:24:28,8,0,0
2020-10-1516:24:29,8,0,0
2020-10-1516:24:30,8,0,0
2020-10-1516:24:31,8,0,0
2020-10-1516:24:32,8,0,0
2020-10-1516:24:33,8,0,0
2020-10-1516:24:34,,0,0
2020-10-1516:24:35,8,0,0
2020-10-1516:24:36,,0,0
2020-10-1516:24:37,8,0,0
2020-10-1516:24:38,8,0,0
2020-10-1516:24:39,8,0,0
2020-10-1516:24:40,8,0,0
2020-10-1516:24:41,8,0,0
2020-10-1516:24:41,8,0,0
2020-10-1516:24:42,8,0,0
2020-10-1516:24:43,8,0,0
2020-10-1516:24:44,8,0,0
2020-10-1516:24:45,8,0,0
2020-10-1516:24:46,8,0,0
2020-10-1516:24:47,8,0,0
2020-10-1516:24:48,8,0,0
2020-10-1516:24:49,8,0,0
2020-10-1516:24:50,8,0,0
2020-10-1516:24:51,8,0,0
2020-10-1516:24:52,8,0,0
2020-10-1516:24:53,8,0,0
2020-10-1516:24:54,,0,0
2020-10-1516:24:55,,0,0
2020-10-1516:24:56,50,0,0
2020-10-1516:24:57,31,0,0
2020-10-1516:24:58,36,0,0
2020-10-1516:24:59,,0,0
2020-10-1516:25:00,,0,0
2020-10-1516:25:01,51,0,0
2020-10-1516:25:01,55,0,0
2020-10-1516:25:02,59,1,1
2020-10-1516:25:03,,1,1
2020-10-1516:25:04,,1,1
2020-10-1516:25:05,72,1,1
2020-10-1516:25:06,,1,1
2020-10-1516:25:07,79,1,1
2020-10-1516:25:08,,1,1
2020-10-1516:25:09,86,1,1
2020-10-1516:25:10,,1,1
2020-10-1516:25:11,,1,1
2020-10-1516:25:12,94,1,1
2020-10-1516:25:13,,1,1
2020-10-1516:25:14,100,1,1
2020-10-1516:25:15,,1,1
2020-10-1516:25:16,,1,1
2020-10-1516:25:17,,1,1
2020-10-1516:25:18,,1,1
2020-10-1516:25:18,,1,0
2020-10-1516:25:19,102,1,0
2020-10-1516:25:20,,1,0
2020-10-1516:25:21,,1,0
2020-10-1516:25:22,,1,0
2020-10-1516:25:23,,1,0
2020-10-1516:25:24,,1,1
2020-10-1516:25:25,84,1,1
2020-10-1516:25:26,77,1,0
2020-10-1516:25:27,,1,1
2020-10-1516:25:28,,1,1
2020-10-1516:25:29,,1,1
2020-10-1516:25:30,60,1,1
2020-10-1516:25:31,,1,1
2020-10-1516:25:32,,1,0
2020-10-1516:25:33,53,0,0
2020-10-1516:25:34,51,0,0
2020-10-1516:25:35,46,0,0
2020-10-1516:25:36,40,0,0
2020-10-1516:25:37,35,0,0
2020-10-1516:25:38,28,0,0
2020-10-1516:25:39,24,0,0
2020-10-1516:25:39,,0,0
2020-10-1516:25:40,,0,0
2020-10-1516:25:41,,0,0
2020-10-1516:25:42,,0,0
2020-10-1516:25:43,,0,0
2020-10-1516:25:44,8,0,0
2020-10-1516:25:45,8,0,0
2020-10-1516:25:46,,0,0
2020-10-1516:25:47,,0,0
2020-10-1516:25:48,,0,0
2020-10-1516:25:49,8,0,0
2020-10-1516:25:50,8,0,0
2020-10-1516:25:51,8,0,0
2020-10-1516:25:52,8,0,0
2020-10-1516:25:53,8,0,0
2020-10-1516:25:54,8,0,0
2020-10-1516:25:55,8,0,0
2020-10-1516:25:56,8,0,0
2020-10-1516:25:57,,0,0
2020-10-1516:25:58,,0,0
2020-10-1516:25:58,10,0,0
2020-10-1516:25:59,,0,0
2020-10-1516:26:00,,0,0
2020-10-1516:26:01,0,0,0
2020-10-1516:26:02,,0,0
2020-10-1516:26:03,31,0,0
2020-10-1516:26:04,34,0,0
2020-10-1516:26:05,37,0,0
2020-10-1516:26:06,8,0,0
2020-10-1516:26:07,,0,0
2020-10-1516:26:08,,0,0
2020-10-1516:26:09,,0,0
2020-10-1516:26:10,0,0,0
2020-10-1516:26:11,,0,0
2020-10-1516:26:12,4,0,0
2020-10-1516:26:13,,0,0
2020-10-1516:26:14,40,0,0
2020-10-1516:26:15,38,0,0
2020-10-1516:26:16,,0,0
2020-10-1516:26:17,,0,0
2020-10-1516:26:17,,0,0
2020-10-1516:26:18,,0,0
2020-10-1516:26:19,,0,0
2020-10-1516:26:20,,0,0
2020-10-1516:26:21,14,0,0
2020-10-1516:26:22,20,0,0
2020-10-1516:26:23,0,0,0
2020-10-1516:26:24,,0,0
2020-10-1516:26:25,37,0,0
2020-10-1516:26:26,4,0,0
2020-10-1516:26:27,,0,0
2020-10-1516:26:28,,0,0
2020-10-1516:26:29,61,0,0
2020-10-1516:26:30,,0,0
2020-10-1516:26:31,,1,0
2020-10-1516:26:32,,1,0
2020-10-1516:26:33,59,1,0
2020-10-1516:26:34,,1,0
2020-10-1516:26:35,51,1,0
2020-10-1516:26:36,45,0,0
2020-10-1516:26:36,,0,0
2020-10-1516:26:37,,0,0
2020-10-1516:26:38,29,0,0
2020-10-1516:26:39,,0,0
2020-10-1516:26:40,21,0,0
2020-10-1516:26:41,23,0,0
2020-10-1516:26:42,27,0,0
2020-10-1516:26:43,,0,0
2020-10-1516:26:44,37,0,0
2020-10-1516:26:45,,0,0
2020-10-1516:26:46,45,0,0
2020-10-1516:26:47,45,0,0
2020-10-1516:26:48,,0,0
2020-10-1516:26:49,,0,0
2020-10-1516:26:50,,0,0
2020-10-1516:26:51,,0,0
2020-10-1516:26:52,38,0,0
2020-10-1516:26:53,36,0,0
2020-10-1516:26:53,34,0,0
2020-10-1516:26:54,28,0,0
2020-10-1516:26:55,,0,0
2020-10-1516:26:56,,0,0
2020-10-1516:26:57,12,0,0
2020-10-1516:26:58,,0,0
2020-10-1516:26:59,,0,0
2020-10-1516:27:00,,0,0
2020-10-1516:27:01,,0,0
2020-10-1516:27:02,,0,0
2020-10-1516:27:03,,0,0
2020-10-1516:27:04,,0,0
2020-10-1516:27:05,13,0,0
2020-10-1516:27:06,,0,0
2020-10-1516:27:07,,0,0
2020-10-1516:27:08,,0,0
2020-10-1516:27:09,,0,0
2020-10-1516:27:10,19,0,0
2020-10-1516:27:11,,0,0
2020-10-1516:27:12,,0,1
2020-10-1516:27:13,,0,0
2020-10-1516:27:14,,0,0
2020-10-1516:27:14,,0,0
2020-10-1516:27:15,7,0,0
2020-10-1516:27:16,7,0,0
2020-10-1516:27:17,,0,0
2020-10-1516:27:18,,0,0
2020-10-1516:27:19,,0,0
2020-10-1516:27:20,,0,0
2020-10-1516:27:21,6,0,0
2020-10-1516:27:22,,0,0
2020-10-1516:27:23,,0,0
2020-10-1516:27:24,,0,0
2020-10-1516:27:25,,0,0
2020-10-1516:27:26,,0,0
2020-10-1516:27:27,,0,0
2020-10-1516:27:28,,0,0
2020-10-1516:27:29,,0,0
2020-10-1516:27:30,,0,0
2020-10-1516:27:31,,0,0
2020-10-1516:27:31,,0,0
2020-10-1516:27:32,,0,0
2020-10-1516:27:33,6,0,0
2020-10-1516:27:34,6,0,0
2020-10-1516:27:35,,0,0
2020-10-1516:27:36,,0,0
2020-10-1516:27:37,,0,0
2020-10-1516:27:38,,0,0
2020-10-1516:27:39,6,0,0
2020-10-1516:27:40,,0,0
2020-10-1516:27:41,,0,0
2020-10-1516:27:42,,0,0
2020-10-1516:27:43,,0,0
2020-10-1516:27:44,,0,0
2020-10-1516:27:45,,0,0
2020-10-1516:27:46,,0,0
2020-10-1516:27:47,,0,0
2020-10-1516:27:48,,0,0
2020-10-1516:27:49,,0,0
2020-10-1516:27:50,,0,0
2020-10-1516:27:51,,0,0
2020-10-1516:27:51,,0,0
2020-10-1516:27:52,,0,0
2020-10-1516:27:53,,0,0
2020-10-1516:27:54,,0,0
2020-10-1516:27:55,,0,0
2020-10-1516:27:56,,0,0
2020-10-1516:27:57,,0,0
2020-10-1516:27:58,,0,0
2020-10-1516:27:59,,0,0
2020-10-1516:28:00,,0,0
2020-10-1516:28:01,,0,0
2020-10-1516:28:02,,0,0
2020-10-1516:28:03,,0,0
2020-10-1516:28:04,,0,0
2020-10-1516:28:05,,0,0
2020-10-1516:28:06,,0,0
2020-10-1516:28:07,,0,0
2020-10-1516:28:08,,0,0
2020-10-1516:28:09,,0,0
2020-10-1516:28:10,,0,0
2020-10-1516:28:10,,0,0
2020-10-1516:28:11,,0,0
2020-10-1516:28:12,,0,0
2020-10-1516:28:13,,0,0
2020-10-1516:28:14,,0,0
2020-10-1516:28:15,,0,0
2020-10-1516:28:16,,0,1
2020-10-1516:28:17,12,0,0
2020-10-1516:28:18,,0,0
2020-10-1516:28:19,,0,0
2020-10-1516:28:20,,0,0
2020-10-1516:28:21,,0,0
2020-10-1516:28:22,,0,0
2020-10-1516:28:23,,0,0
2020-10-1516:28:24,,0,0
2020-10-1516:28:25,,0,0
2020-10-1516:28:26,,0,0
2020-10-1516:28:27,,0,0
2020-10-1516:28:28,,0,0
2020-10-1516:28:29,,0,0
2020-10-1516:28:29,,0,0
2020-10-1516:28:30,,0,0
2020-10-1516:28:31,,0,0
2020-10-1516:28:32,,0,0
2020-10-1516:28:33,,0,0
2020-10-1516:28:34,,0,0
2020-10-1516:28:35,,0,0
2020-10-1516:28:36,,0,0
2020-10-1516:28:37,,0,0
2020-10-1516:28:38,,0,0
2020-10-1516:28:39,,0,0
2020-10-1516:28:40,,0,0
2020-10-1516:28:41,,0,0
2020-10-1516:28:42,,0,0
2020-10-1516:28:43,,0,0
2020-10-1516:28:44,,0,0
2020-10-1516:28:45,,0,0
2020-10-1516:28:46,,0,0
2020-10-1516:28:47,6,0,0
2020-10-1516:28:48,,0,0
2020-10-1516:28:48,,0,0
2020-10-1516:28:49,,0,0
2020-10-1516:28:50,,0,0
2020-10-1516:28:51,,0,0
2020-10-1516:28:52,,0,0
2020-10-1516:28:53,1,0,0
2020-10-1516:28:54,,0,0
2020-10-1516:28:55,,0,0
2020-10-1516:28:56,,0,0
2020-10-1516:28:57,,0,0
2020-10-1516:28:58,,0,0
