"0.0,25.97949673811743,0.0,22.72718253968254"
"0.0,26.420938179558874,0.0,22.833829365079367"
"0.0,26.237651444547996,0.0,22.833829365079367"
"0.0,27.424666045355696,0.0,21.814484126984127"
"0.0,28.23485554520037,0.0,21.021329365079364"
"0.0,28.742155949052503,0.0,22.39186507936508"
"0.0,27.959925442684067,0.0,22.38938492063492"
"0.0,28.263125194159674,0.0,22.17311507936508"
"0.0,27.607642124883508,0.0,22.17311507936508"
"0.0,27.79123951537744,0.0,21.316468253968253"
"0.0,28.50326188257223,0.0,22.0922619047619"
"0.0,28.585896241068657,0.0,22.27579365079365"
"0.0,27.87014600807704,0.0,22.290674603174597"
"0.0,28.928238583410998,0.0,22.17361111111111"
"0.0,28.671947809878844,0.0,22.237599206349206"
"0.0,27.494874184529355,0.0,22.409722222222225"
"0.0,27.152531842187017,0.0,22.63888888888889"
"0.0,27.247592420006214,0.0,23.676587301587304"
"0.0,26.9645852749301,0.0,23.215277777777782"
"0.0,27.32059645852749,0.0,23.582341269841276"
"0.0,26.99782541161851,0.0,23.68650793650794"
"0.0,27.2820751786269,0.0,23.451884920634924"
"0.0,27.386766076421242,0.0,23.356646825396822"
"0.0,27.105622864243553,0.0,23.33234126984127"
"0.0,28.86486486486487,0.0,23.33829365079365"
"0.0,28.54488971730351,0.0,23.503472222222225"
"0.0,28.54488971730351,0.0,23.308531746031747"
"0.0,28.781919850885373,0.0,23.496031746031747"
"0.0,28.674433053743396,0.0,23.49454365079365"
"0.0,27.843118981050015,0.0,23.298115079365076"
"0.0,27.819198508853674,0.0,22.56051587301587"
"0.0,27.837527182354762,0.0,22.56051587301587"
"0.0,27.630009319664484,0.0,22.56051587301587"
"0.0,27.438334886610747,0.0,22.56051587301587"
"0.0,26.688412550481512,0.0,22.56051587301587"
"0.0,26.848400124262195,0.0,22.56051587301587"
"0.0,27.03789996893445,0.0,22.56051587301587"
"0.0,26.9332090711401,0.0,22.56051587301587"
"0.0,27.315315315315313,0.0,22.56051587301587"
"0.0,28.36377757067412,0.0,24.632440476190478"
"0.0,27.755824790307546,0.0,24.503472222222218"
"0.0,27.77570674122398,0.0,24.583829365079364"
"0.0,27.78223050636844,0.0,26.58730158730158"
"0.0,27.653619136377756,0.0,23.737599206349206"
"0.0,27.336750543647096,0.0,23.75843253968254"
"0.0,27.834731283007144,0.0,23.75843253968254"
"0.0,27.564771668219947,0.0,23.874503968253965"
"0.0,27.666977322149734,0.0,23.902281746031747"
"0.0,24.762969866418143,0.0,23.857142857142858"
"0.0,27.90711401056228,0.0,23.854662698412696"
"0.0,26.305995650823235,0.0,24.82936507936508"
"0.0,25.158123640882266,0.0,22.628968253968253"
"0.0,27.516309412861137,0.0,22.695436507936506"
"0.0,27.411929170549858,0.0,22.96428571428571"
"0.0,26.40012426219323,0.0,22.5610119047619"
"0.0,27.141037589313452,0.0,22.465773809523807"
"0.0,26.662006834420634,0.0,22.671626984126984"
"0.0,26.83162472817646,0.0,22.1984126984127"
"0.0,27.739360049704874,0.0,21.571924603174608"
"0.0,27.373407890649265,0.0,21.471230158730155"
"0.0,28.10469089779434,0.0,21.68501984126984"
"0.0,28.024231127679403,0.0,22.697916666666668"
"0.0,27.077974526250383,0.0,22.697916666666668"
"0.0,26.266853059956507,0.0,21.615079365079367"
"0.0,25.650512581547066,0.0,21.615079365079367"
"0.0,24.00279589934763,0.0,20.987103174603174"
"0.0,24.655172413793107,0.0,25.018353174603174"
"0.0,25.139173656415036,0.0,25.018353174603174"
"0.0,22.377446411929167,0.0,24.94196428571429"
"0.0,27.25504815159988,0.0,22.711805555555554"
"0.0,27.25504815159988,0.0,22.59920634920635"
"0.0,26.86703945324635,0.0,22.664186507936506"
"0.0,27.464429947188567,0.0,22.70188492063492"
"0.0,26.454799627213415,0.0,22.63938492063492"
"0.0,26.50264057160609,0.0,22.63938492063492"
"0.0,27.047219633426533,0.0,22.63938492063492"
"0.0,26.732214973594285,0.0,22.28273809523809"
"0.0,26.06741223982603,0.0,22.708829365079367"
"0.0,25.872320596458533,0.0,22.388392857142858"
"0.0,26.23578751164958,0.0,22.73561507936508"
"0.0,26.236098167132653,0.0,22.878472222222225"
"0.0,26.4398881640261,0.0,22.66121031746032"
"0.0,25.70146008077043,0.0,23.01736111111111"
"0.0,25.716682199440825,0.0,22.601686507936506"
"0.0,25.809257533395467,0.0,22.91815476190476"
"0.0,26.19167443305375,0.0,22.594246031746028"
"0.0,27.718546132339238,0.0,22.91170634920635"
"0.0,26.83659521590556,0.0,22.513392857142858"
"0.0,26.894377135756447,0.0,26.402777777777782"
