2020-10-0610:44:02,67,1,0,0.0,7.614161958568739,0.0,0.0
2020-10-0610:44:02,67,1,0,0.0,7.397137476459513,0.0,0.0
2020-10-0610:44:03,67,1,0,0.0,7.487984934086629,0.0,0.0
2020-10-0610:44:03,67,1,0,0.0,7.487984934086629,0.0,0.0
2020-10-0610:44:03,61,1,0,0.0,7.471412429378529,0.0,0.0
2020-10-0610:44:03,67,1,0,0.0,7.46960451977401,0.0,0.0
2020-10-0610:44:03,61,1,0,0.0,7.1791337099811665,0.0,0.0
2020-10-0610:44:04,67,1,0,0.0,7.121054613935969,0.0,0.0
2020-10-0610:44:04,67,1,0,0.0,7.170395480225991,0.0,0.0
2020-10-0610:44:04,67,1,0,0.0,7.090244821092278,0.0,0.0
2020-10-0610:44:04,67,1,0,0.0,7.237966101694916,0.0,0.0
2020-10-0610:47:29,37,0,0,0.033672316384180785,0.0,0.0,0.0
2020-10-0610:47:29,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:29,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:30,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:30,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:30,,0,0,0.3167608286252354,0.0,0.0,0.0
2020-10-0610:47:30,,0,0,0.09333333333333332,0.0,0.0,0.0
2020-10-0610:47:30,39,0,0,0.12278719397363465,0.0,0.0,0.0
2020-10-0610:47:31,39,0,0,0.5299435028248586,0.0,0.0,0.0
2020-10-0610:47:31,,0,0,0.5294915254237288,0.0,0.0,0.0
2020-10-0610:47:31,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:31,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:31,41,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:32,41,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:32,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:32,42,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:32,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:32,4,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:33,42,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:33,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:33,43,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:33,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:33,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:34,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:34,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:34,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:34,45,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:34,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:35,,0,0,0.0,0.0,0.030215195432586734,0.0
2020-10-0610:47:35,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:35,,0,0,4.107495291902072,0.0,0.0,0.0
2020-10-0610:47:35,,0,0,4.63186440677966,0.0,0.0,0.0
2020-10-0610:47:35,47,0,0,4.612956685499059,0.0,0.0,0.0
2020-10-0610:47:36,,0,0,4.240150659133709,0.0,0.0,0.0
2020-10-0610:47:36,,0,0,3.688436911487759,0.0,0.0,0.0
2020-10-0610:47:36,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:36,,0,0,0.44783427495291894,0.0,0.0,0.0
2020-10-0610:47:36,,0,0,0.44783427495291894,0.0,0.0,0.0
2020-10-0610:47:37,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:37,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:37,,0,0,0.3977401129943503,0.0,0.0,0.0
2020-10-0610:47:37,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:37,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:38,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:38,,0,0,0.0,0.0,0.0,0.0
2020-10-0610:47:38,48,0,0,2.298983050847457,0.0,0.0,0.0
2020-10-0610:47:38,,0,0,0.34086629001883234,0.0,0.0,0.0
2020-10-0610:47:38,48,0,0,0.3990960451977401,0.0,0.0,0.0
2020-10-0610:47:39,48,0,0,0.5330320150659134,0.0,0.0,0.0
2020-10-0610:47:39,48,0,0,0.5087005649717514,0.0,0.0,0.0
2020-10-0610:48:34,,0,1,0.0,0.0,0.0,14.418093983311378
2020-10-0610:48:34,,0,1,0.0,0.0,0.0,15.629863855950811
2020-10-0610:48:34,,0,1,0.0,0.0,0.0,14.36012296881862
2020-10-0610:48:35,,0,1,0.0,0.0,0.0,14.395256916996047
2020-10-0610:48:35,,0,1,0.0,0.0,0.0,14.388757136583225
2020-10-0610:48:35,,0,1,0.24813559322033898,0.0,0.0,16.267808519982434
2020-10-0610:48:35,,0,1,0.0,0.0,0.0,16.990865173473868
2020-10-0610:48:35,,0,1,0.0,0.0,0.0,14.403249890206412
2020-10-0610:48:36,,0,1,0.0,0.0,0.0,14.354940711462453
2020-10-0610:48:36,,0,1,0.0,0.0,0.0,14.20816864295125
2020-10-0610:48:36,,0,1,0.0,0.0,0.0,15.79534475186649
2020-10-0610:48:36,,0,1,0.0,0.0,0.0,14.5324549846289
2020-10-0610:48:36,81,0,1,0.0,0.0,0.0,14.303030303030303
2020-10-0610:48:37,9,0,1,0.0,0.0,0.0,14.469828722002637
2020-10-0610:48:37,,0,1,0.0,0.0,0.0,14.646464646464645
2020-10-0610:48:37,,0,1,1.5701694915254236,0.0,0.0,14.218884497145366
2020-10-0610:48:37,,0,1,0.5328813559322033,0.0,0.0,14.19095300834431
2020-10-0610:48:37,,0,1,0.2151412429378531,0.0,0.0,15.395081247255161
2020-10-0610:48:38,,0,1,0.2040677966101695,0.0,0.0,15.193236714975844
2020-10-0610:48:38,,0,1,0.21084745762711865,0.0,0.0,15.493895476504173
2020-10-0610:48:38,,0,1,0.19299435028248588,0.0,0.0,14.37092665788318
2020-10-0610:48:38,,0,1,0.8097175141242937,0.0,0.0,15.422222222222222
2020-10-0610:48:38,,0,1,0.7220338983050847,0.0,0.0,14.953359683794467
2020-10-0610:48:39,,0,1,0.6727683615819209,0.0,0.0,14.953447518664909
2020-10-0610:48:39,,0,1,0.736045197740113,0.0,0.0,15.084321475625828
2020-10-0610:48:39,,0,1,0.5270056497175142,0.0,0.0,14.760737812911726
2020-10-0610:48:39,,0,1,0.42011299435028243,0.0,0.0,14.815634606938957
2020-10-0610:48:39,,0,1,0.37197740112994354,0.0,0.0,15.05340360122969
2020-10-0610:48:40,,0,1,0.37016949152542383,0.0,0.0,12.869301712779972
2020-10-0610:48:40,,0,1,0.3369491525423729,0.0,0.0,13.079490557751429
2020-10-0610:48:40,,0,1,0.12745762711864406,0.0,0.04321475625823453,8.486341677646026
2020-10-0610:48:40,,0,1,0.0,0.0,0.0,7.655511638120333
2020-10-0610:48:40,,0,1,0.0,0.0,0.0,7.481159420289856
2020-10-0610:48:41,,0,1,0.0,0.0,0.0,7.50935441370224
2020-10-0610:48:41,,0,1,0.0,0.0,0.0,17.13192797540624
2020-10-0610:48:41,,0,1,0.0,0.0,0.0,11.135529205094423
2020-10-0610:48:41,,0,1,0.0,0.0,0.0,9.306192358366273
2020-10-0610:48:41,,0,1,0.0,0.0,0.0,9.506016688625385
2020-10-0610:48:42,,0,1,0.0,0.0,0.0,9.582608695652175
2020-10-0610:48:42,,0,1,0.0,0.0,0.0,9.89205094422486
2020-10-0610:48:42,,0,1,0.0,0.0,0.0,5.855511638120334
2020-10-0610:48:42,,0,1,0.0,0.0,0.09301712779973649,6.530259112867808
2020-10-0610:48:42,,0,1,0.0,0.0,0.09301712779973649,6.338691260430391
2020-10-0610:48:43,,0,1,0.0,0.0,0.09301712779973649,6.338691260430391
2020-10-0610:48:43,,0,1,0.0,0.0,0.0,6.3645147123407995
2020-10-0610:48:43,,0,1,0.0,0.0,0.03399209486166008,6.1276240667545006
2020-10-0610:48:43,,0,1,0.0,0.0,0.0,5.742028985507247
2020-10-0610:48:43,,0,1,0.0,0.0,0.0,5.78471673254282
2020-10-0610:48:44,,0,1,0.0,0.0,0.0,6.031181379007466
2020-10-0610:48:44,,0,1,0.0,0.0,0.1325428194993412,5.785331576635925
2020-10-0610:50:35,,0,1,0.0,0.0,0.0,12.39631093544137
2020-10-0610:50:35,,0,1,0.0,0.0,0.0,0.5797101449275363
2020-10-0610:50:35,,0,1,0.0,0.0,0.0,0.694949494949495
2020-10-0610:50:36,,0,1,0.0,0.0,0.0,0.8068511198945981
2020-10-0610:50:36,,0,1,0.0,0.0,0.0,0.7390425999121651
2020-10-0610:50:36,97,0,1,0.0,0.0,0.0,0.7999999999999999
2020-10-0610:50:36,90,0,1,0.0,0.0,0.0,0.8321475625823451
2020-10-0610:50:36,70,0,1,0.0,0.0,0.0,0.8134387351778657
2020-10-0610:50:37,90,0,1,0.0,0.0,0.0,0.8420729029424682
2020-10-0610:50:37,90,0,1,0.0,0.0,0.0,0.8290733421168205
2020-10-0610:50:37,46,0,1,0.0,0.0,0.0,0.8428634167764603
2020-10-0610:50:37,48,0,1,0.0,0.0,0.0,0.7516029863855951
2020-10-0610:50:37,90,0,1,0.0,0.0,0.0,0.800614844093105
2020-10-0610:50:38,90,0,1,0.0,0.0,0.0,0.6750109793588055
2020-10-0610:50:38,90,0,1,0.0,0.0,0.0,0.6315327184892402
2020-10-0610:50:38,90,0,1,0.0,0.0,0.0,0.5058410188844972
2020-10-0610:50:38,48,0,1,0.0,0.0,0.0,0.5452788757136584
2020-10-0610:50:38,90,0,1,0.0,0.0,0.0,0.5590689503732982
2020-10-0610:50:39,90,0,1,0.0,0.0,0.0,0.5466842336407554
2020-10-0610:50:39,90,0,1,0.0,0.0,0.0,0.5633728590250329
2020-10-0610:50:39,90,0,1,0.0,0.0,0.0,0.6530522617479139
2020-10-0610:50:39,,0,1,0.0,0.0,0.0,0.6741326306543698
2020-10-0610:50:39,,0,1,0.0,0.0,0.0,0.6722002635046113
2020-10-0610:50:40,91,0,1,0.0,0.0,0.0,0.6649978041282388
2020-10-0610:50:40,91,0,1,0.0,0.0,0.0,0.6981115502854633
2020-10-0610:50:40,,0,1,0.0,0.0,0.0,0.962933684672815
2020-10-0610:50:40,90,0,1,0.0,0.0,0.0,0.951866490996926
2020-10-0610:50:40,90,0,1,0.0,0.0,0.0,0.9727711901624945
2020-10-0610:50:41,90,0,1,0.0,0.0,0.0,0.9727711901624945
2020-10-0610:50:41,90,0,1,0.0,0.0,0.0,1.0000878348704438
2020-10-0610:50:41,90,0,1,0.0,0.0,0.0,1.06034255599473
2020-10-0610:50:41,90,0,1,0.0,0.0,0.0,1.0823012736056215
2020-10-0610:50:41,90,0,1,0.0,0.0,0.0,1.2434782608695654
2020-10-0610:50:42,48,0,1,0.0,0.0,0.0,1.5393939393939393
2020-10-0610:50:42,90,0,1,0.0,0.0,0.0,1.6193236714975845
2020-10-0610:50:42,90,0,1,0.0,0.0,0.0,1.710935441370224
2020-10-0610:50:42,90,0,1,0.0,0.0,0.0,1.9174352217830473
2020-10-0610:50:42,90,0,1,0.0,0.0,0.0,2.0288098375054897
2020-10-0610:50:43,90,0,1,0.0,0.0,0.0,2.0093104962670183
2020-10-0610:50:43,48,0,1,0.0,0.0,0.0,2.081247255160299
2020-10-0610:50:43,48,0,1,0.0,0.0,0.0,2.3980676328502417
2020-10-0610:50:43,90,0,1,0.0,0.0,0.0,2.3889328063241106
2020-10-0610:50:43,90,0,1,0.0,0.0,0.0,2.485287659200703
2020-10-0610:50:44,48,0,1,0.0,0.0,0.0,2.540008783487044
2020-10-0610:50:44,90,0,1,0.0,0.0,0.0,3.097233201581028
2020-10-0610:50:44,90,0,1,0.0,0.0,0.0,3.207202459376372
2020-10-0610:50:44,90,0,1,0.0,0.0,0.0,3.6817742643829603
2020-10-0610:50:44,90,0,1,0.0,0.0,0.0,3.535617039964866
2020-10-0610:50:45,90,0,1,0.0,0.0,0.0,3.240316205533597
2020-10-0610:50:45,90,0,1,0.0,0.0,0.0,3.2990777338603423
2020-10-0610:50:54,8,0,0,103.11593220338985,0.0,3.9754940711462456,0.0
2020-10-0610:50:54,,0,0,65.88158192090401,0.0,3.8458498023715415,0.0
2020-10-0610:50:54,,0,0,28.6677966101695,0.0,3.5164690382081685,0.0
2020-10-0610:50:55,,0,0,20.35774011299435,0.0,3.1140974967061923,0.0
2020-10-0610:50:55,,0,0,15.6619209039548,0.0,3.1325428194993408,0.0
2020-10-0610:50:55,,0,0,13.910282485875696,0.0,3.1588932806324106,0.0
2020-10-0610:50:55,,0,0,13.456949152542371,0.0,3.0031620553359684,0.0
2020-10-0610:50:55,,0,0,13.573559322033901,0.0,3.0031620553359684,0.0
2020-10-0610:50:56,,0,0,13.606101694915253,0.0,3.0031620553359684,0.0
2020-10-0610:50:56,,0,0,12.8845197740113,0.0,3.0034255599472988,0.0
2020-10-0610:50:56,,0,0,12.877062146892657,0.0,2.9994729907773396,0.0
2020-10-0610:50:56,,0,0,13.09446327683616,0.0,2.9955204216073787,0.0
2020-10-0610:50:56,,0,0,12.615819209039548,0.0,2.9955204216073787,0.0
2020-10-0610:50:57,,0,0,12.84813559322034,0.0,2.9955204216073787,0.0
2020-10-0610:50:57,,0,0,13.13468926553672,0.0,2.9955204216073787,0.0
2020-10-0610:50:57,,0,0,12.618983050847456,0.0,3.024505928853755,0.0
2020-10-0610:50:57,,0,0,12.593446327683617,0.0,3.0255599472990777,0.0
2020-10-0610:50:57,,0,0,12.658531073446332,0.0,3.0255599472990777,0.0
2020-10-0610:50:58,,0,0,13.015367231638427,0.0,3.0268774703557306,0.0
2020-10-0610:50:58,,0,0,13.321355932203394,0.0,3.0268774703557306,0.0
2020-10-0610:50:58,,0,0,12.711412429378528,0.0,2.9899868247694337,0.0
2020-10-0610:50:58,,0,0,12.256949152542377,0.0,2.989723320158103,0.0
2020-10-0610:50:58,,0,0,12.382598870056503,0.0,2.989459815546772,0.0
2020-10-0610:50:59,,0,0,12.355480225988698,0.0,2.9631093544137026,0.0
2020-10-0610:50:59,,0,0,12.495593220338982,0.0,2.9670619235836626,0.0
2020-10-0610:50:59,,0,0,13.345310734463274,0.0,2.962055335968379,0.0
2020-10-0610:50:59,,0,0,12.899661016949153,0.0,2.9578392621870884,0.0
2020-10-0610:50:59,,0,0,12.911412429378531,0.0,2.9578392621870884,0.0
2020-10-0610:51:00,,0,0,12.804519774011302,0.0,2.9578392621870884,0.0
2020-10-0610:51:00,,0,0,12.502824858757068,0.0,2.9578392621870884,0.0
2020-10-0610:51:00,,0,0,12.637288135593224,0.0,3.1581027667984194,0.0
2020-10-0610:51:00,,0,0,11.964745762711866,0.0,3.035836627140975,0.0
2020-10-0610:51:00,,0,0,12.797740112994354,0.0,3.035836627140975,0.0
2020-10-0610:51:01,,0,0,13.200451977401125,0.0,3.035836627140975,0.0
2020-10-0610:51:01,,0,0,12.682033898305084,0.0,3.1728590250329383,0.0
2020-10-0610:51:01,,0,0,12.18983050847457,0.0,3.0695652173913044,0.0
2020-10-0610:51:01,,0,0,12.62372881355933,0.0,3.039262187088274,0.0
2020-10-0610:51:01,,0,0,12.680451977401132,0.0,3.039262187088274,0.0
2020-10-0610:51:02,,0,0,12.482033898305092,0.0,3.0389986824769433,0.0
2020-10-0610:51:02,,0,0,11.708022598870054,0.0,3.0389986824769433,0.0
2020-10-0610:51:02,,0,0,12.092881355932207,0.0,3.0382081686429516,0.0
2020-10-0610:51:02,,0,0,12.251525423728813,0.0,3.0384716732542816,0.0
2020-10-0610:51:02,,0,0,12.3238418079096,0.0,3.0387351778656124,0.0
2020-10-0610:51:03,,0,0,11.971751412429382,0.0,3.0387351778656124,0.0
2020-10-0610:51:03,,0,0,12.017627118644066,0.0,3.0387351778656124,0.0
2020-10-0610:51:03,,0,0,12.137853107344634,0.0,3.0052700922266147,0.0
2020-10-0610:51:03,,0,0,12.029152542372882,0.0,2.9689064558629776,0.0
2020-10-0610:51:03,,0,0,11.923389830508471,0.0,2.9689064558629776,0.0
2020-10-0610:51:04,,0,0,12.592090395480225,0.0,3.0645586297760214,0.0
2020-10-0610:51:04,,0,0,12.042259887005654,0.0,3.0645586297760214,0.0
,,1,0,0.15698681732580036,1.0991337099811676,0.0,0.0
,48,1,0,0.02674199623352166,1.3236911487758947,0.0,0.0
,4,1,0,0.0,1.3775517890772129,0.0,0.0
,90,1,0,0.0,1.4590583804143125,0.0,0.0
,90,1,0,0.0,1.2178531073446328,0.0,0.0
,48,1,0,0.0,1.3529190207156307,0.0,0.0
,70,1,1,0.0,1.3404143126177026,0.0,0.02204655248133509
,48,1,1,0.0,1.5168361581920902,0.0,0.022837066315327184
2020-10-0611:25:03,48,1,1,0.0,1.4654613935969867,0.0,0.022222222222222223
2020-10-0611:25:03,40,1,0,0.0,1.6193596986817322,0.0,0.0
2020-10-0611:25:03,90,1,0,0.0,1.4328436911487759,0.0,0.0
2020-10-0611:25:04,,1,0,0.0,1.328512241054614,0.0,0.0
2020-10-0611:25:04,,1,1,0.0,1.3816949152542373,0.0,0.021958717610891524
2020-10-0611:25:04,,1,1,0.0,1.3654237288135593,0.0,0.021958717610891524
2020-10-0611:25:04,,1,1,0.0,1.4670433145009418,0.0,0.021958717610891524
2020-10-0611:25:04,,1,1,0.0,1.376798493408663,0.0,0.0652613087395696
2020-10-0611:25:05,,1,1,0.0,1.5154048964218454,0.0,0.06464646464646463
2020-10-0611:25:05,,1,1,0.0,1.5887005649717514,0.0,0.042951251646903825
2020-10-0611:25:05,,1,1,0.0,1.415291902071563,0.0,0.042951251646903825
2020-10-0611:25:05,,1,1,0.0,1.5266290018832391,0.0,0.021431708388230126
2020-10-0611:25:05,,1,0,0.0,1.574613935969868,0.0,0.0
2020-10-0611:25:06,,1,1,0.0,1.6069303201506593,0.0,0.04312692138779095
2020-10-0611:25:06,,1,1,0.0,1.9344632768361578,0.0,0.10610452349582784
2020-10-0611:25:06,,1,1,0.0,1.6305838041431262,0.0,0.1072463768115942
2020-10-0611:25:06,77,1,1,0.0,14.71322033898305,0.0,12.15344751866491
2020-10-0611:25:06,,1,1,0.0,14.432617702448212,0.0,11.746508563899871
2020-10-0611:25:07,91,1,1,0.0,15.599322033898304,0.0,12.587878787878788
2020-10-0611:25:07,,1,1,0.0,15.197212806026366,0.0,12.391743522178302
2020-10-0611:25:07,,1,1,0.0,14.269679849340866,0.0,11.983399209486166
2020-10-0611:25:07,,1,1,0.0,14.202561205273065,0.0,11.935441370223977
2020-10-0611:25:07,97,1,1,0.13092278719397366,13.815141242937854,0.0,11.59727711901625
2020-10-0611:25:08,,1,1,0.1288888888888889,13.683992467043316,0.0,11.32490118577075
2020-10-0611:25:08,,1,1,0.16376647834274952,13.847834274952922,0.0,11.168730786122088
2020-10-0611:25:08,,1,1,0.16376647834274952,13.324971751412429,0.0,11.118401405357927
2020-10-0611:25:08,,1,1,0.16376647834274952,13.743954802259891,0.0,11.050856389986825
2020-10-0611:25:08,,1,1,0.0,13.202862523540489,0.0,11.305226174791391
2020-10-0611:25:09,,1,1,0.1768738229755179,13.784105461393596,0.0,11.37760210803689
2020-10-0611:25:09,,1,1,0.17551789077212807,14.331450094161957,0.0,11.876064997804129
2020-10-0611:25:09,,1,1,0.19367231638418078,13.848512241054614,0.0,11.383662714097497
2020-10-0611:25:09,,1,1,0.13589453860640302,13.882485875706214,0.0,11.147211242863415
2020-10-0611:25:09,,1,1,0.0,14.178606403013182,0.0,11.78102766798419
2020-10-0611:25:10,,1,1,0.0,13.831186440677968,0.0,11.520158102766798
2020-10-0611:25:10,,1,1,0.0,13.744557438794724,0.0,11.336407553798859
2020-10-0611:25:10,,1,1,0.0,13.510885122410548,0.0,11.21800614844093
2020-10-0611:25:10,,1,1,0.0,13.595178907721278,0.0,11.442863416776461
2020-10-0611:25:10,,1,1,0.13092278719397366,14.596760828625236,0.0,11.860342555994729
2020-10-0611:25:11,91,1,1,0.0,14.218003766478345,0.0,11.737373737373737
2020-10-0611:25:11,97,1,1,0.0,13.76316384180791,0.0,11.505314009661838
2020-10-0611:25:11,0,1,1,0.0,13.669755178907721,0.0,11.480456741326307
2020-10-0611:25:11,,1,1,0.0,14.00436911487759,0.0,11.490294246815987
