date,time,speed,lane,auto
2020-10-06,,36,0,0
2020-10-06,,36,0,0
2020-10-06,,36,0,0
2020-10-06,,36,0,0
2020-10-06,,36,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,36,0,0
2020-10-06,,36,0,0
2020-10-06,,36,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,35,0,0
2020-10-06,,35,0,0
2020-10-06,,35,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,35,0,0
2020-10-06,,35,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,34,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,33,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,33,0,0
2020-10-06,11:26:10,33,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,32,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,4,0,0
2020-10-06,11:26:10,32,0,0
2020-10-06,11:26:10,4,0,0
2020-10-06,11:26:10,4,0,0
2020-10-06,11:26:10,4,0,0
2020-10-06,11:26:10,4,0,0
2020-10-06,11:26:10,4,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:10,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,37,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,37,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,37,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,37,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,37,0,0
2020-10-06,11:26:11,37,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,11:26:11,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,32,0,0
2020-10-06,11:26:12,32,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,33,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,34,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,34,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:12,,0,0
2020-10-06,11:26:13,34,0,0
2020-10-06,11:26:13,34,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,35,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,,0,0
2020-10-06,11:26:13,36,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:14,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,36,0,0
2020-10-06,11:26:15,37,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,37,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,37,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,,0,0
2020-10-06,11:26:15,37,0,0
2020-10-06,11:26:16,,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,37,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,38,0,0
2020-10-06,11:26:16,39,0,0
2020-10-06,11:26:16,39,0,0
2020-10-06,11:26:16,39,0,0
2020-10-06,11:26:16,7,0,0
2020-10-06,11:26:16,39,0,0
2020-10-06,11:26:16,39,0,0
2020-10-06,11:26:16,39,0,0
2020-10-06,11:26:17,39,0,0
2020-10-06,11:26:17,39,0,0
2020-10-06,11:26:17,,0,0
2020-10-06,11:26:17,39,0,0
2020-10-06,11:26:17,39,0,0
2020-10-06,11:26:17,39,0,0
2020-10-06,11:26:17,89,0,0
2020-10-06,11:26:17,16,0,0
2020-10-06,11:26:17,18,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,40,0,0
2020-10-06,11:26:17,,0,0
2020-10-06,11:26:17,,0,0
2020-10-06,11:26:17,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,41,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,41,0,0
2020-10-06,11:26:18,41,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,,0,0
2020-10-06,11:26:18,41,0,0
2020-10-06,11:26:18,41,0,0
2020-10-06,11:26:18,40,0,0
2020-10-06,11:26:18,40,0,0
2020-10-06,11:26:18,40,0,0
2020-10-06,11:26:18,18,0,0
2020-10-06,11:26:18,18,0,0
2020-10-06,11:26:18,8,0,0
2020-10-06,11:26:18,18,0,0
2020-10-06,11:26:18,18,0,0
2020-10-06,11:26:19,18,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,1,0,0
2020-10-06,11:26:19,18,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,40,0,0
2020-10-06,11:26:19,8,0,0
2020-10-06,11:26:19,40,0,0
2020-10-06,11:26:19,40,0,0
2020-10-06,11:26:19,40,0,0
2020-10-06,11:26:19,40,0,0
2020-10-06,11:26:19,40,0,0
2020-10-06,11:26:19,8,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,11:26:19,39,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,38,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,38,0,0
2020-10-06,11:26:21,38,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,39,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,39,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,39,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,39,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,11:26:21,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,39,0,0
2020-10-06,,39,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,38,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,39,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,39,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,11:26:23,,0,0
2020-10-06,,5,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,5,0,0
2020-10-06,,,0,0
2020-10-06,,39,0,0
2020-10-06,,39,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,5,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,5,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,39,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,11:26:24,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,40,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,41,0,0
2020-10-06,,41,0,0
2020-10-06,,41,0,0
2020-10-06,,41,0,0
2020-10-06,,41,0,0
2020-10-06,,,0,0
2020-10-06,,41,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:26,41,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,42,0,0
2020-10-06,11:26:26,,0,0
2020-10-06,11:26:26,2,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,2,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,2,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,43,0,0
2020-10-06,11:26:26,,0,0
2020-10-06,11:26:26,,0,0
2020-10-06,,44,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,44,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,44,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,,0,0
2020-10-06,,45,0,0
2020-10-06,,,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,45,0,0
2020-10-06,,46,0,0
2020-10-06,,,0,0
2020-10-06,,46,0,0
2020-10-06,,46,0,0
2020-10-06,,46,0,0
2020-10-06,,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,47,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,47,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,47,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,48,0,0
2020-10-06,11:26:28,,0,0
2020-10-06,11:26:28,49,0,0
2020-10-06,,49,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,49,0,0
2020-10-06,,49,0,0
2020-10-06,,49,0,0
2020-10-06,,,0,0
2020-10-06,,49,0,0
2020-10-06,,49,0,0
2020-10-06,,49,0,0
2020-10-06,,49,0,0
2020-10-06,,,0,0
2020-10-06,,90,0,0
2020-10-06,,,0,0
2020-10-06,,90,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,90,0,0
2020-10-06,,90,0,0
2020-10-06,,90,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,,,0,0
2020-10-06,,7,0,0
2020-10-06,11:26:30,,0,0
2020-10-06,11:26:30,1,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,11:26:30,7,0,0
2020-10-06,,57,0,0
2020-10-06,,9,0,0
2020-10-06,,,0,0
2020-10-06,,2,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,2,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:30,2,0,0
2020-10-06,11:26:30,2,0,0
2020-10-06,11:26:30,2,0,0
2020-10-06,11:26:30,2,0,0
2020-10-06,11:26:30,2,0,0
2020-10-06,11:26:30,,0,0
2020-10-06,11:26:30,,0,0
2020-10-06,11:26:30,,0,0
2020-10-06,11:26:30,,0,0
2020-10-06,,,0,0
2020-10-06,,93,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,23,0,0
2020-10-06,,3,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,3,0,0
2020-10-06,,3,0,0
2020-10-06,,,0,0
2020-10-06,,3,0,0
2020-10-06,,3,0,0
2020-10-06,,33,0,0
2020-10-06,,3,0,0
2020-10-06,,3,0,0
2020-10-06,,23,0,0
2020-10-06,,,0,0
2020-10-06,,23,0,0
2020-10-06,,93,0,0
2020-10-06,,93,0,0
2020-10-06,,93,0,0
2020-10-06,,33,0,0
2020-10-06,,,0,0
2020-10-06,,4,0,0
2020-10-06,,4,0,0
2020-10-06,,4,0,0
2020-10-06,,4,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,54,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,4,0,0
2020-10-06,11:26:32,54,0,0
2020-10-06,11:26:32,4,0,0
2020-10-06,11:26:32,4,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,4,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:32,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,56,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,7,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,96,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,56,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:33,4,0,0
2020-10-06,11:26:33,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,4,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,6,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,4,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,4,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,4,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,11:26:34,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,1,0,0
2020-10-06,,4,0,0
2020-10-06,,,0,0
2020-10-06,,4,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,,4,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,11:26:36,,0,0
2020-10-06,,,0,0
2020-10-06,,,0,0
