date_time,speed,lane,auto
2020-10-1516:21:21,8,0,0
2020-10-1516:21:22,8,0,0
2020-10-1516:21:22,8,0,0
2020-10-1516:21:22,8,0,0
2020-10-1516:21:23,8,0,0
2020-10-1516:21:23,8,0,0
2020-10-1516:21:24,8,0,0
2020-10-1516:21:24,8,0,0
2020-10-1516:21:24,8,0,0
2020-10-1516:21:25,8,0,0
2020-10-1516:21:25,8,0,0
2020-10-1516:21:25,8,0,0
2020-10-1516:21:26,8,0,0
2020-10-1516:21:26,8,0,0
2020-10-1516:21:27,8,0,0
2020-10-1516:21:27,8,0,0
2020-10-1516:21:27,8,0,0
2020-10-1516:21:28,8,0,0
2020-10-1516:21:28,8,0,0
2020-10-1516:21:28,8,0,0
2020-10-1516:21:29,8,0,0
2020-10-1516:21:29,8,0,0
2020-10-1516:21:30,8,0,0
2020-10-1516:21:30,8,0,0
2020-10-1516:21:30,8,0,0
2020-10-1516:21:31,8,0,0
2020-10-1516:21:31,8,0,0
2020-10-1516:21:31,8,0,0
2020-10-1516:21:32,8,0,0
2020-10-1516:21:32,8,0,0
2020-10-1516:21:33,8,0,0
2020-10-1516:21:33,8,0,0
2020-10-1516:21:33,8,0,0
2020-10-1516:21:34,8,0,0
2020-10-1516:21:34,8,0,0
2020-10-1516:21:34,8,0,0
2020-10-1516:21:35,8,0,0
2020-10-1516:21:35,8,0,0
2020-10-1516:21:36,8,0,0
2020-10-1516:21:36,8,0,0
2020-10-1516:21:36,8,0,0
2020-10-1516:21:37,8,0,0
2020-10-1516:21:37,8,0,0
2020-10-1516:21:37,8,0,0
2020-10-1516:21:38,8,0,0
2020-10-1516:21:38,8,0,0
2020-10-1516:21:38,8,0,0
2020-10-1516:21:39,8,0,0
2020-10-1516:21:39,8,0,0
2020-10-1516:21:39,8,0,0
2020-10-1516:21:40,8,0,0
2020-10-1516:21:40,8,0,0
2020-10-1516:21:40,8,0,0
2020-10-1516:21:41,8,0,0
2020-10-1516:21:41,8,0,0
2020-10-1516:21:41,8,0,0
2020-10-1516:21:41,8,0,0
2020-10-1516:21:42,8,0,0
2020-10-1516:21:42,8,0,0
2020-10-1516:21:42,8,0,0
2020-10-1516:21:43,8,0,0
2020-10-1516:21:43,8,0,0
2020-10-1516:21:43,8,0,0
2020-10-1516:21:44,8,0,0
2020-10-1516:21:44,8,0,0
2020-10-1516:21:44,8,0,0
2020-10-1516:21:44,8,0,0
2020-10-1516:21:45,8,0,0
2020-10-1516:21:45,8,0,0
2020-10-1516:21:45,8,0,0
2020-10-1516:21:46,8,0,0
2020-10-1516:21:46,8,0,0
2020-10-1516:21:46,8,0,0
2020-10-1516:21:46,,0,0
2020-10-1516:21:47,,0,0
2020-10-1516:21:47,,0,0
2020-10-1516:21:47,,0,0
2020-10-1516:21:48,,0,0
2020-10-1516:21:48,0,0,0
2020-10-1516:21:48,4,0,0
2020-10-1516:21:49,,0,0
2020-10-1516:21:49,14,0,0
2020-10-1516:21:49,,0,0
2020-10-1516:21:49,,0,0
2020-10-1516:21:50,,0,0
2020-10-1516:21:50,20,0,0
2020-10-1516:21:50,,0,0
2020-10-1516:21:51,,0,0
2020-10-1516:21:51,25,0,0
2020-10-1516:21:51,23,0,0
2020-10-1516:21:52,,0,0
2020-10-1516:21:52,,0,0
2020-10-1516:21:52,30,0,0
2020-10-1516:21:52,,0,0
2020-10-1516:21:53,,0,0
2020-10-1516:21:53,1,0,0
2020-10-1516:21:53,,0,0
2020-10-1516:21:54,,0,0
2020-10-1516:21:54,,0,0
2020-10-1516:21:54,,0,0
2020-10-1516:21:55,40,0,0
2020-10-1516:21:55,,0,0
2020-10-1516:21:55,4,0,0
2020-10-1516:21:55,,0,0
2020-10-1516:21:56,44,0,0
2020-10-1516:21:56,45,0,0
2020-10-1516:21:56,45,0,0
2020-10-1516:21:57,,0,0
2020-10-1516:21:57,4,0,0
2020-10-1516:21:57,4,0,0
2020-10-1516:21:58,48,0,0
2020-10-1516:21:58,,0,0
2020-10-1516:21:58,,0,0
2020-10-1516:21:58,68,0,0
2020-10-1516:21:59,68,0,0
2020-10-1516:21:59,,0,0
2020-10-1516:21:59,,0,0
2020-10-1516:22:00,,0,0
2020-10-1516:22:00,,0,0
2020-10-1516:22:00,,0,0
2020-10-1516:22:01,,0,0
2020-10-1516:22:01,,0,0
2020-10-1516:22:01,,0,0
2020-10-1516:22:01,,0,0
2020-10-1516:22:02,,0,0
2020-10-1516:22:02,,0,0
2020-10-1516:22:02,,0,0
2020-10-1516:22:03,53,0,0
2020-10-1516:22:03,,0,0
2020-10-1516:22:03,,0,0
2020-10-1516:22:04,,0,0
2020-10-1516:22:04,,0,0
2020-10-1516:22:04,,0,0
2020-10-1516:22:04,,0,0
2020-10-1516:22:05,,0,0
2020-10-1516:22:05,57,0,0
2020-10-1516:22:05,57,0,0
2020-10-1516:22:06,57,0,0
2020-10-1516:22:06,57,0,0
2020-10-1516:22:06,57,0,0
2020-10-1516:22:07,51,0,0
2020-10-1516:22:07,,0,0
2020-10-1516:22:07,,0,0
2020-10-1516:22:07,1,0,0
2020-10-1516:22:08,618,0,0
2020-10-1516:22:08,50,0,0
2020-10-1516:22:08,28,0,0
2020-10-1516:22:09,18,0,0
2020-10-1516:22:09,8,0,0
2020-10-1516:22:09,28,0,0
2020-10-1516:22:10,28,0,0
2020-10-1516:22:10,28,0,0
2020-10-1516:22:10,28,0,0
2020-10-1516:22:10,57,0,0
2020-10-1516:22:11,57,0,0
2020-10-1516:22:11,,0,0
2020-10-1516:22:11,57,0,0
2020-10-1516:22:12,,0,0
2020-10-1516:22:12,57,0,0
2020-10-1516:22:12,51,0,0
2020-10-1516:22:13,51,0,0
2020-10-1516:22:13,52,0,0
2020-10-1516:22:13,,0,0
2020-10-1516:22:13,,0,0
2020-10-1516:22:14,,0,0
2020-10-1516:22:14,52,0,0
2020-10-1516:22:14,,0,0
2020-10-1516:22:15,,0,0
2020-10-1516:22:15,,0,0
2020-10-1516:22:15,,0,0
2020-10-1516:22:16,,0,0
2020-10-1516:22:16,,0,0
2020-10-1516:22:16,,0,0
2020-10-1516:22:16,51,0,0
2020-10-1516:22:17,51,0,0
2020-10-1516:22:17,,0,0
2020-10-1516:22:17,,0,0
2020-10-1516:22:18,57,0,0
2020-10-1516:22:18,,0,0
2020-10-1516:22:18,52,0,0
2020-10-1516:22:19,,0,0
2020-10-1516:22:19,,0,0
2020-10-1516:22:19,52,0,0
2020-10-1516:22:19,,0,0
2020-10-1516:22:20,,0,0
2020-10-1516:22:20,51,0,0
2020-10-1516:22:20,51,0,0
2020-10-1516:22:21,51,0,0
2020-10-1516:22:21,51,0,0
2020-10-1516:22:21,,0,0
2020-10-1516:22:22,,0,0
2020-10-1516:22:22,51,0,0
2020-10-1516:22:22,,0,0
2020-10-1516:22:23,,0,0
2020-10-1516:22:23,,0,0
2020-10-1516:22:23,,0,0
2020-10-1516:22:23,,0,0
2020-10-1516:22:24,,0,0
2020-10-1516:22:24,,0,0
2020-10-1516:22:24,,0,0
2020-10-1516:22:25,,0,0
2020-10-1516:22:25,,0,0
2020-10-1516:22:25,,0,0
2020-10-1516:22:26,,0,0
2020-10-1516:22:26,,0,0
2020-10-1516:22:26,,0,0
2020-10-1516:22:26,,0,0
2020-10-1516:22:27,57,0,0
2020-10-1516:22:27,,0,0
2020-10-1516:22:27,,0,0
2020-10-1516:22:28,,0,0
2020-10-1516:22:28,48,0,0
2020-10-1516:22:28,48,0,0
2020-10-1516:22:28,47,0,0
2020-10-1516:22:29,47,0,0
2020-10-1516:22:29,46,0,0
2020-10-1516:22:29,46,0,0
2020-10-1516:22:30,46,0,0
2020-10-1516:22:30,,0,0
2020-10-1516:22:30,,0,0
2020-10-1516:22:31,,0,0
2020-10-1516:22:31,,0,0
2020-10-1516:22:31,,0,0
2020-10-1516:22:31,43,0,0
2020-10-1516:22:32,,0,0
2020-10-1516:22:32,4,0,0
2020-10-1516:22:32,4,0,0
2020-10-1516:22:33,,0,0
2020-10-1516:22:33,,0,0
2020-10-1516:22:33,40,0,0
2020-10-1516:22:34,40,0,0
2020-10-1516:22:34,8,0,0
2020-10-1516:22:34,,0,0
2020-10-1516:22:34,39,0,0
2020-10-1516:22:35,39,0,0
2020-10-1516:22:35,,0,0
2020-10-1516:22:35,,0,0
2020-10-1516:22:36,38,0,0
2020-10-1516:22:36,,0,0
2020-10-1516:22:36,,0,0
2020-10-1516:22:37,,0,0
2020-10-1516:22:37,,0,0
2020-10-1516:22:37,,0,0
2020-10-1516:22:37,,0,0
2020-10-1516:22:38,,0,0
2020-10-1516:22:38,,0,0
2020-10-1516:22:38,,0,0
2020-10-1516:22:39,,0,0
2020-10-1516:22:39,,0,0
2020-10-1516:22:39,,0,0
2020-10-1516:22:40,,0,0
2020-10-1516:22:40,,0,0
2020-10-1516:22:40,39,0,0
2020-10-1516:22:40,40,0,0
2020-10-1516:22:41,40,0,0
2020-10-1516:22:41,,0,0
2020-10-1516:22:41,,0,0
2020-10-1516:22:42,42,0,0
2020-10-1516:22:42,42,0,0
2020-10-1516:22:42,,0,0
2020-10-1516:22:43,,0,0
2020-10-1516:22:43,43,0,0
2020-10-1516:22:43,,0,0
2020-10-1516:22:43,,0,0
2020-10-1516:22:44,,0,0
2020-10-1516:22:44,,0,0
2020-10-1516:22:44,44,0,0
2020-10-1516:22:45,44,0,0
2020-10-1516:22:45,44,0,0
2020-10-1516:22:45,44,0,0
2020-10-1516:22:46,44,0,0
2020-10-1516:22:46,44,0,0
2020-10-1516:22:46,4,0,0
2020-10-1516:22:46,,0,0
2020-10-1516:22:47,,0,0
2020-10-1516:22:47,,0,0
2020-10-1516:22:47,,0,0
2020-10-1516:22:48,43,0,0
2020-10-1516:22:48,,0,0
2020-10-1516:22:48,,0,0
2020-10-1516:22:49,,0,0
2020-10-1516:22:49,,0,0
2020-10-1516:22:49,,0,0
2020-10-1516:22:50,43,0,0
2020-10-1516:22:50,4,0,0
2020-10-1516:22:50,,0,0
2020-10-1516:22:50,,0,0
2020-10-1516:22:51,,0,0
2020-10-1516:22:51,4,0,0
2020-10-1516:22:51,,0,0
2020-10-1516:22:52,,0,0
2020-10-1516:22:52,,0,0
2020-10-1516:22:52,,0,0
2020-10-1516:22:52,,0,0
2020-10-1516:22:53,40,0,0
2020-10-1516:22:53,8,0,0
2020-10-1516:22:53,8,0,0
2020-10-1516:22:54,8,0,0
2020-10-1516:22:54,8,0,0
2020-10-1516:22:54,,0,0
2020-10-1516:22:55,39,0,0
2020-10-1516:22:55,,0,0
2020-10-1516:22:55,,0,0
2020-10-1516:22:55,,0,0
2020-10-1516:22:56,,0,0
2020-10-1516:22:56,38,0,0
2020-10-1516:22:56,38,0,0
2020-10-1516:22:57,38,0,0
2020-10-1516:22:57,38,0,0
2020-10-1516:22:57,38,0,0
2020-10-1516:22:58,,0,0
2020-10-1516:22:58,,0,0
2020-10-1516:22:58,,0,0
2020-10-1516:22:58,,0,0
2020-10-1516:22:59,38,0,0
2020-10-1516:22:59,,0,0
2020-10-1516:22:59,,0,0
2020-10-1516:23:00,,0,0
2020-10-1516:23:00,,0,0
2020-10-1516:23:00,,0,0
2020-10-1516:23:01,,0,0
2020-10-1516:23:01,,0,0
2020-10-1516:23:01,,0,0
2020-10-1516:23:01,,0,0
2020-10-1516:23:02,,0,0
2020-10-1516:23:02,,0,0
2020-10-1516:23:02,,0,0
2020-10-1516:23:03,,0,0
2020-10-1516:23:03,,0,0
2020-10-1516:23:03,,0,0
2020-10-1516:23:04,,0,0
2020-10-1516:23:04,,0,0
2020-10-1516:23:04,,0,0
2020-10-1516:23:04,,0,0
2020-10-1516:23:05,,0,0
2020-10-1516:23:05,,0,0
2020-10-1516:23:05,,0,0
2020-10-1516:23:06,,0,0
2020-10-1516:23:06,,0,0
2020-10-1516:23:06,36,0,0
2020-10-1516:23:07,36,0,0
2020-10-1516:23:07,36,0,0
2020-10-1516:23:07,36,0,0
2020-10-1516:23:07,,0,0
2020-10-1516:23:08,,0,0
2020-10-1516:23:08,38,0,0
2020-10-1516:23:08,38,0,0
2020-10-1516:23:09,38,0,0
2020-10-1516:23:09,38,0,0
2020-10-1516:23:09,,0,0
2020-10-1516:23:10,,0,0
2020-10-1516:23:10,,0,0
2020-10-1516:23:10,36,0,0
2020-10-1516:23:11,,0,0
2020-10-1516:23:11,36,0,0
2020-10-1516:23:11,36,0,0
2020-10-1516:23:11,,0,0
2020-10-1516:23:12,36,0,0
2020-10-1516:23:12,,0,0
2020-10-1516:23:12,,0,0
2020-10-1516:23:13,35,0,0
2020-10-1516:23:13,35,0,0
2020-10-1516:23:13,35,0,0
2020-10-1516:23:14,,0,0
2020-10-1516:23:14,,0,0
2020-10-1516:23:14,,0,0
2020-10-1516:23:14,,0,0
2020-10-1516:23:15,34,0,0
2020-10-1516:23:15,,0,0
2020-10-1516:23:15,,0,0
2020-10-1516:23:16,,0,0
2020-10-1516:23:16,33,0,0
2020-10-1516:23:16,,0,0
2020-10-1516:23:17,,0,0
2020-10-1516:23:17,,0,0
2020-10-1516:23:17,,0,0
2020-10-1516:23:17,,0,0
