date_time,speed,lane,auto
2020-10-1515:22:54,110,0,1
2020-10-1515:22:55,,0,1
2020-10-1515:22:55,8,0,1
2020-10-1515:22:55,,0,1
2020-10-1515:22:56,110,0,1
2020-10-1515:22:56,170,0,1
2020-10-1515:22:56,8,0,1
2020-10-1515:22:56,170,0,1
2020-10-1515:22:57,170,0,1
2020-10-1515:22:57,110,0,1
2020-10-1515:22:57,110,0,1
2020-10-1515:22:58,110,0,1
2020-10-1515:22:58,8,0,1
2020-10-1515:22:58,8,0,1
2020-10-1515:22:59,8,0,1
2020-10-1515:22:59,8,0,1
2020-10-1515:22:59,109,0,1
2020-10-1515:23:00,109,0,1
2020-10-1515:23:00,109,0,1
2020-10-1515:23:00,109,0,1
2020-10-1515:23:01,109,0,1
2020-10-1515:23:01,109,0,1
2020-10-1515:23:01,109,0,1
2020-10-1515:23:02,108,0,1
2020-10-1515:23:02,108,0,1
2020-10-1515:23:02,108,0,1
2020-10-1515:23:02,108,0,1
2020-10-1515:23:03,107,0,1
2020-10-1515:23:03,107,0,1
2020-10-1515:23:04,1,0,1
2020-10-1515:23:04,106,0,1
2020-10-1515:23:04,106,0,1
2020-10-1515:23:04,106,0,1
2020-10-1515:23:05,106,0,1
2020-10-1515:23:05,105,0,1
2020-10-1515:23:05,105,0,1
2020-10-1515:23:06,105,0,1
2020-10-1515:23:06,105,0,1
2020-10-1515:23:06,104,0,0
2020-10-1515:23:07,104,0,0
2020-10-1515:23:07,104,0,0
2020-10-1515:23:07,104,0,0
2020-10-1515:23:08,104,0,0
2020-10-1515:23:08,104,0,0
2020-10-1515:23:08,104,0,0
2020-10-1515:23:09,104,0,0
2020-10-1515:23:09,104,0,0
2020-10-1515:23:09,104,0,0
2020-10-1515:23:10,104,0,0
2020-10-1515:23:10,104,0,0
2020-10-1515:23:10,104,0,0
2020-10-1515:23:10,,0,0
2020-10-1515:23:11,103,0,0
2020-10-1515:23:11,103,0,0
2020-10-1515:23:11,102,0,0
2020-10-1515:23:12,102,0,0
2020-10-1515:23:12,1,0,0
2020-10-1515:23:12,103,0,0
2020-10-1515:23:13,103,0,0
2020-10-1515:23:13,104,0,0
2020-10-1515:23:13,104,0,0
2020-10-1515:23:14,105,0,0
2020-10-1515:23:14,106,0,0
2020-10-1515:23:14,106,0,0
2020-10-1515:23:15,107,0,0
2020-10-1515:23:15,107,0,0
2020-10-1515:23:15,107,0,0
2020-10-1515:23:16,107,0,0
2020-10-1515:23:16,108,0,0
2020-10-1515:23:16,108,0,0
2020-10-1515:23:16,108,0,0
2020-10-1515:23:17,108,0,0
2020-10-1515:23:17,109,0,1
2020-10-1515:23:17,109,0,1
2020-10-1515:23:18,109,0,1
2020-10-1515:23:18,109,0,1
2020-10-1515:23:18,109,0,1
2020-10-1515:23:19,109,0,1
2020-10-1515:23:19,109,0,1
2020-10-1515:23:19,8,0,1
2020-10-1515:23:20,8,0,1
2020-10-1515:23:20,,0,1
2020-10-1515:23:20,,0,1
2020-10-1515:23:21,110,0,1
2020-10-1515:23:21,110,0,1
2020-10-1515:23:21,110,0,1
2020-10-1515:23:22,110,0,1
2020-10-1515:23:22,110,0,1
2020-10-1515:23:22,110,0,1
2020-10-1515:23:23,110,0,1
2020-10-1515:23:23,110,0,1
2020-10-1515:23:23,110,0,1
2020-10-1515:23:24,110,0,1
2020-10-1515:23:24,110,0,1
2020-10-1515:23:25,110,0,1
2020-10-1515:23:25,110,0,1
2020-10-1515:23:25,110,0,1
2020-10-1515:23:26,8,0,1
2020-10-1515:23:26,8,0,1
2020-10-1515:23:26,8,0,1
2020-10-1515:23:27,110,0,1
2020-10-1515:23:27,110,0,1
2020-10-1515:23:27,110,0,1
2020-10-1515:23:28,110,0,1
2020-10-1515:23:28,110,0,1
2020-10-1515:23:28,,0,1
2020-10-1515:23:29,110,0,1
2020-10-1515:23:29,110,0,1
2020-10-1515:23:29,110,0,1
2020-10-1515:23:30,110,0,1
2020-10-1515:23:30,110,0,1
2020-10-1515:23:30,110,0,1
2020-10-1515:23:30,110,0,1
2020-10-1515:23:31,110,0,1
2020-10-1515:23:31,110,0,1
2020-10-1515:23:31,,0,1
2020-10-1515:23:32,,0,1
2020-10-1515:23:32,,0,1
2020-10-1515:23:32,,0,1
2020-10-1515:23:33,110,0,1
2020-10-1515:23:33,110,0,1
2020-10-1515:23:33,110,0,1
2020-10-1515:23:34,,0,1
2020-10-1515:23:34,,0,1
2020-10-1515:23:34,,0,1
2020-10-1515:23:35,,0,1
2020-10-1515:23:35,110,0,1
2020-10-1515:23:35,110,0,1
2020-10-1515:23:36,,0,1
2020-10-1515:23:36,,0,1
2020-10-1515:23:36,,0,1
2020-10-1515:23:36,,0,1
2020-10-1515:23:37,,0,1
2020-10-1515:23:37,,0,1
2020-10-1515:23:37,110,0,1
2020-10-1515:23:38,110,0,1
2020-10-1515:23:38,110,0,1
2020-10-1515:23:38,110,0,1
2020-10-1515:23:39,,0,1
2020-10-1515:23:39,,0,1
2020-10-1515:23:39,,0,1
2020-10-1515:23:40,110,0,1
2020-10-1515:23:40,110,0,1
2020-10-1515:23:40,110,0,1
2020-10-1515:23:41,,0,1
2020-10-1515:23:41,,0,1
2020-10-1515:23:41,,0,1
2020-10-1515:23:42,,0,1
2020-10-1515:23:42,110,0,1
2020-10-1515:23:42,110,0,1
2020-10-1515:23:43,110,0,1
2020-10-1515:23:43,,0,1
2020-10-1515:23:43,,0,1
2020-10-1515:23:44,110,0,1
2020-10-1515:23:44,110,0,1
2020-10-1515:23:44,110,0,1
2020-10-1515:23:44,110,0,1
2020-10-1515:23:45,110,0,1
2020-10-1515:23:45,110,0,1
2020-10-1515:23:45,110,0,1
2020-10-1515:23:46,8,0,1
2020-10-1515:23:46,8,0,1
2020-10-1515:23:46,8,0,1
2020-10-1515:23:47,,0,1
2020-10-1515:23:47,,0,1
2020-10-1515:23:47,110,0,1
2020-10-1515:23:468,110,0,1
2020-10-1515:23:468,110,0,1
2020-10-1515:23:468,110,0,1
2020-10-1515:23:49,110,0,1
2020-10-1515:23:49,110,0,1
2020-10-1515:23:49,110,0,1
2020-10-1515:23:50,,0,1
2020-10-1515:23:50,,0,1
2020-10-1515:23:50,110,0,1
2020-10-1515:23:50,,0,1
2020-10-1515:23:51,,0,1
2020-10-1515:23:51,,0,1
2020-10-1515:23:51,110,0,1
2020-10-1515:23:52,,0,1
2020-10-1515:23:52,110,0,1
2020-10-1515:23:52,110,0,1
2020-10-1515:23:53,110,0,1
2020-10-1515:23:53,,0,1
2020-10-1515:23:53,110,0,1
2020-10-1515:23:54,110,0,1
2020-10-1515:23:54,110,0,1
2020-10-1515:23:54,110,0,1
2020-10-1515:23:55,110,0,1
2020-10-1515:23:55,110,0,1
2020-10-1515:23:55,,0,1
2020-10-1515:23:56,170,0,1
2020-10-1515:23:56,170,0,1
2020-10-1515:23:56,171,0,1
2020-10-1515:23:57,111,0,1
2020-10-1515:23:57,111,0,1
2020-10-1515:23:57,110,0,1
2020-10-1515:23:57,110,0,1
2020-10-1515:23:58,110,0,1
2020-10-1515:23:58,110,0,1
2020-10-1515:23:58,110,0,1
2020-10-1515:23:59,110,0,1
2020-10-1515:23:59,109,0,1
2020-10-1515:23:59,109,0,1
2020-10-1515:24:00,109,0,1
2020-10-1515:24:00,109,0,1
2020-10-1515:24:00,108,0,1
2020-10-1515:24:01,108,0,1
2020-10-1515:24:01,107,0,1
2020-10-1515:24:01,107,0,1
2020-10-1515:24:02,107,0,1
2020-10-1515:24:02,106,0,1
2020-10-1515:24:02,106,0,1
2020-10-1515:24:03,106,0,1
2020-10-1515:24:03,105,0,1
2020-10-1515:24:03,105,0,1
2020-10-1515:24:04,105,0,1
2020-10-1515:24:04,104,0,1
2020-10-1515:24:04,104,0,1
2020-10-1515:24:04,104,0,1
2020-10-1515:24:05,103,0,1
2020-10-1515:24:05,103,0,1
2020-10-1515:24:05,102,0,1
2020-10-1515:24:06,,0,1
2020-10-1515:24:06,,0,1
2020-10-1515:24:06,100,0,1
2020-10-1515:24:07,100,0,1
2020-10-1515:24:07,100,0,1
2020-10-1515:24:07,99,0,1
2020-10-1515:24:08,,0,1
2020-10-1515:24:08,98,0,1
2020-10-1515:24:08,98,0,1
2020-10-1515:24:09,,0,1
2020-10-1515:24:09,,0,1
2020-10-1515:24:09,96,0,1
2020-10-1515:24:10,,0,1
2020-10-1515:24:10,,0,1
2020-10-1515:24:10,,0,1
2020-10-1515:24:11,,0,1
2020-10-1515:24:11,93,0,1
2020-10-1515:24:11,,0,1
2020-10-1515:24:11,,0,1
2020-10-1515:24:12,92,0,1
2020-10-1515:24:12,92,0,1
2020-10-1515:24:12,,0,1
2020-10-1515:24:13,,0,1
2020-10-1515:24:13,48,0,1
2020-10-1515:24:13,48,0,1
2020-10-1515:24:14,,0,1
2020-10-1515:24:14,89,0,1
2020-10-1515:24:14,,0,1
2020-10-1515:24:15,88,0,1
2020-10-1515:24:15,88,0,1
2020-10-1515:24:15,88,0,1
2020-10-1515:24:16,,0,1
2020-10-1515:24:16,,0,1
2020-10-1515:24:16,4,0,1
2020-10-1515:24:17,4,0,1
2020-10-1515:24:17,87,0,1
2020-10-1515:24:17,87,0,1
2020-10-1515:24:17,87,0,1
2020-10-1515:24:18,87,0,1
2020-10-1515:24:18,87,0,1
2020-10-1515:24:19,86,0,1
2020-10-1515:24:19,86,0,1
2020-10-1515:24:19,,0,1
2020-10-1515:24:19,86,0,1
2020-10-1515:24:20,86,0,1
2020-10-1515:24:20,86,0,1
2020-10-1515:24:20,86,0,1
