date_time,speed,lane,auto
2020-10-1515:06:49,102,0,1
2020-10-1515:06:49,102,0,1
2020-10-1515:06:49,4,0,1
2020-10-1515:06:50,102,0,1
2020-10-1515:06:50,102,0,1
2020-10-1515:06:50,102,0,1
2020-10-1515:06:51,101,0,1
2020-10-1515:06:51,101,0,1
2020-10-1515:06:51,101,0,1
2020-10-1515:06:52,101,0,1
2020-10-1515:06:52,101,0,1
2020-10-1515:06:52,101,0,1
2020-10-1515:06:53,100,0,1
2020-10-1515:06:53,100,0,1
2020-10-1515:06:53,100,0,1
2020-10-1515:06:53,100,0,1
2020-10-1515:06:54,100,0,1
2020-10-1515:06:54,100,0,1
2020-10-1515:06:54,100,0,1
2020-10-1515:06:55,100,0,1
2020-10-1515:06:55,100,0,1
2020-10-1515:06:55,100,0,1
2020-10-1515:06:56,99,0,1
2020-10-1515:06:56,,0,1
2020-10-1515:06:56,,0,1
2020-10-1515:06:57,99,0,1
2020-10-1515:06:57,99,0,1
2020-10-1515:06:57,,0,1
2020-10-1515:06:58,98,0,1
2020-10-1515:06:58,98,0,1
2020-10-1515:06:58,3,0,1
2020-10-1515:06:59,3,0,1
2020-10-1515:06:59,3,0,1
2020-10-1515:06:59,98,0,1
2020-10-1515:07:00,98,0,1
2020-10-1515:07:00,98,0,1
2020-10-1515:07:00,98,0,1
2020-10-1515:07:00,98,0,1
2020-10-1515:07:01,98,0,1
2020-10-1515:07:01,,0,1
2020-10-1515:07:01,,0,1
2020-10-1515:07:02,,0,1
2020-10-1515:07:02,3,0,1
2020-10-1515:07:02,,0,1
2020-10-1515:07:03,,0,1
2020-10-1515:07:03,,0,1
2020-10-1515:07:03,98,0,1
2020-10-1515:07:04,98,0,1
2020-10-1515:07:04,98,0,1
2020-10-1515:07:04,,0,1
2020-10-1515:07:05,,0,1
2020-10-1515:07:05,,0,1
2020-10-1515:07:05,,0,1
2020-10-1515:07:06,,0,1
2020-10-1515:07:06,,0,1
2020-10-1515:07:06,,0,1
2020-10-1515:07:07,99,0,1
2020-10-1515:07:07,99,0,1
2020-10-1515:07:07,,0,1
2020-10-1515:07:08,,0,1
2020-10-1515:07:08,,0,1
2020-10-1515:07:08,100,0,1
2020-10-1515:07:08,100,0,1
2020-10-1515:07:09,100,0,1
2020-10-1515:07:09,101,0,1
2020-10-1515:07:09,101,0,1
2020-10-1515:07:10,102,0,1
2020-10-1515:07:10,102,0,1
2020-10-1515:07:10,102,0,1
2020-10-1515:07:11,103,0,1
2020-10-1515:07:11,103,0,1
2020-10-1515:07:11,103,0,1
2020-10-1515:07:12,104,0,1
2020-10-1515:07:12,104,0,1
2020-10-1515:07:12,104,0,1
2020-10-1515:07:13,105,0,1
2020-10-1515:07:13,105,0,1
2020-10-1515:07:13,105,0,1
2020-10-1515:07:14,106,0,1
2020-10-1515:07:14,106,0,1
2020-10-1515:07:14,106,0,1
2020-10-1515:07:14,107,0,1
2020-10-1515:07:15,107,0,1
2020-10-1515:07:15,107,0,1
2020-10-1515:07:15,107,0,1
2020-10-1515:07:16,108,0,1
2020-10-1515:07:16,108,0,1
2020-10-1515:07:16,108,0,1
2020-10-1515:07:17,108,0,1
2020-10-1515:07:17,108,0,1
2020-10-1515:07:17,108,0,1
2020-10-1515:07:18,108,0,1
2020-10-1515:07:18,102,0,1
2020-10-1515:07:18,107,0,1
2020-10-1515:07:19,,0,1
2020-10-1515:07:19,,0,1
2020-10-1515:07:19,,0,1
2020-10-1515:07:20,,0,1
2020-10-1515:07:20,,0,1
2020-10-1515:07:20,,0,1
2020-10-1515:07:21,,0,1
2020-10-1515:07:21,,0,1
2020-10-1515:07:21,,0,1
2020-10-1515:07:21,,0,1
2020-10-1515:07:22,,0,1
2020-10-1515:07:22,,0,1
2020-10-1515:07:22,,0,1
2020-10-1515:07:23,,0,1
2020-10-1515:07:23,,0,1
2020-10-1515:07:23,,0,1
2020-10-1515:07:24,,0,0
2020-10-1515:07:24,,0,0
2020-10-1515:07:24,2,0,0
2020-10-1515:07:25,,0,0
2020-10-1515:07:25,,0,0
2020-10-1515:07:25,,0,0
2020-10-1515:07:26,,0,0
2020-10-1515:07:26,,0,0
2020-10-1515:07:26,,0,0
2020-10-1515:07:27,,0,0
2020-10-1515:07:27,,0,0
2020-10-1515:07:27,2,0,0
2020-10-1515:07:27,106,0,0
2020-10-1515:07:28,106,0,0
2020-10-1515:07:28,107,0,0
2020-10-1515:07:28,107,0,0
2020-10-1515:07:29,107,0,0
2020-10-1515:07:29,107,0,1
2020-10-1515:07:29,107,0,1
2020-10-1515:07:30,107,0,1
2020-10-1515:07:30,108,0,1
2020-10-1515:07:30,108,0,1
2020-10-1515:07:31,108,0,1
2020-10-1515:07:31,108,0,1
2020-10-1515:07:31,108,0,1
2020-10-1515:07:32,108,0,1
2020-10-1515:07:32,108,0,1
2020-10-1515:07:32,108,0,1
2020-10-1515:07:33,108,0,1
2020-10-1515:07:33,108,0,1
2020-10-1515:07:33,108,0,1
2020-10-1515:07:34,107,0,1
2020-10-1515:07:34,107,0,1
2020-10-1515:07:34,107,0,1
2020-10-1515:07:35,107,0,1
2020-10-1515:07:35,107,0,1
2020-10-1515:07:35,107,0,1
2020-10-1515:07:36,107,0,1
2020-10-1515:07:36,107,0,1
2020-10-1515:07:36,107,0,1
2020-10-1515:07:36,107,0,1
2020-10-1515:07:37,107,0,1
2020-10-1515:07:37,107,0,1
2020-10-1515:07:37,107,0,1
2020-10-1515:07:38,107,0,1
2020-10-1515:07:38,107,0,1
2020-10-1515:07:38,107,0,1
2020-10-1515:07:39,107,0,1
2020-10-1515:07:39,107,0,1
2020-10-1515:07:39,107,0,1
2020-10-1515:07:40,107,0,1
2020-10-1515:07:40,107,0,1
2020-10-1515:07:40,107,0,1
2020-10-1515:07:41,108,0,1
2020-10-1515:07:41,108,0,1
2020-10-1515:07:41,108,0,1
2020-10-1515:07:41,108,0,1
2020-10-1515:07:42,108,0,1
2020-10-1515:07:42,108,0,1
