date_time,speed,lane,auto
2020-10-1515:39:52,85,1,1
2020-10-1515:39:53,85,1,1
2020-10-1515:39:53,85,1,1
2020-10-1515:39:53,85,1,1
2020-10-1515:39:54,85,1,1
2020-10-1515:39:54,85,1,1
2020-10-1515:39:54,85,1,1
2020-10-1515:39:55,85,1,1
2020-10-1515:39:55,85,1,1
2020-10-1515:39:55,84,1,1
2020-10-1515:39:56,84,1,1
2020-10-1515:39:56,84,1,1
2020-10-1515:39:56,84,1,1
2020-10-1515:39:57,84,1,1
2020-10-1515:39:57,84,1,1
2020-10-1515:39:57,84,1,1
2020-10-1515:39:57,84,1,1
2020-10-1515:39:58,84,1,1
2020-10-1515:39:58,84,1,1
2020-10-1515:39:58,84,1,1
2020-10-1515:39:59,84,1,1
2020-10-1515:39:59,84,1,1
2020-10-1515:39:59,84,1,1
2020-10-1515:40:00,84,1,1
2020-10-1515:40:00,84,1,1
2020-10-1515:40:00,,1,1
2020-10-1515:40:01,85,1,1
2020-10-1515:40:01,85,1,1
2020-10-1515:40:01,85,1,1
2020-10-1515:40:02,85,1,1
2020-10-1515:40:02,86,1,1
2020-10-1515:40:02,86,1,1
2020-10-1515:40:03,,1,1
2020-10-1515:40:03,,1,1
2020-10-1515:40:03,,1,1
2020-10-1515:40:04,87,1,1
2020-10-1515:40:04,87,1,1
2020-10-1515:40:04,87,1,1
2020-10-1515:40:04,88,1,1
2020-10-1515:40:05,88,1,1
2020-10-1515:40:05,88,1,1
2020-10-1515:40:05,88,1,1
2020-10-1515:40:06,89,1,1
2020-10-1515:40:06,89,1,1
2020-10-1515:40:06,,1,1
2020-10-1515:40:07,89,1,1
2020-10-1515:40:07,89,1,1
2020-10-1515:40:07,89,1,1
2020-10-1515:40:08,89,1,1
2020-10-1515:40:08,89,1,1
2020-10-1515:40:08,88,1,1
2020-10-1515:40:09,86,1,1
2020-10-1515:40:09,85,1,1
2020-10-1515:40:09,7,1,1
2020-10-1515:40:10,,1,1
2020-10-1515:40:10,80,1,1
2020-10-1515:40:10,,1,1
2020-10-1515:40:11,75,1,1
2020-10-1515:40:11,73,1,1
2020-10-1515:40:11,70,1,1
2020-10-1515:40:11,,1,1
2020-10-1515:40:12,66,1,1
2020-10-1515:40:12,65,1,1
2020-10-1515:40:13,63,1,1
2020-10-1515:40:13,62,1,1
2020-10-1515:40:13,62,1,1
2020-10-1515:40:13,61,1,1
2020-10-1515:40:14,61,1,1
2020-10-1515:40:14,61,1,1
2020-10-1515:40:14,61,1,1
2020-10-1515:40:15,,1,1
2020-10-1515:40:15,,1,1
2020-10-1515:40:15,,1,1
2020-10-1515:40:16,62,1,1
2020-10-1515:40:16,62,1,1
2020-10-1515:40:16,,1,1
2020-10-1515:40:17,63,1,1
2020-10-1515:40:17,,1,1
2020-10-1515:40:17,65,1,1
2020-10-1515:40:18,65,1,1
2020-10-1515:40:18,66,1,1
2020-10-1515:40:18,66,1,1
2020-10-1515:40:19,66,1,1
2020-10-1515:40:19,66,1,1
2020-10-1515:40:19,66,1,1
2020-10-1515:40:20,67,1,1
2020-10-1515:40:20,,1,1
2020-10-1515:40:20,,1,1
2020-10-1515:40:20,67,1,1
2020-10-1515:40:21,67,1,1
2020-10-1515:40:21,67,1,1
2020-10-1515:40:21,,1,1
2020-10-1515:40:22,,1,1
